seqname	strand	gene_id	transcript_id	start	end	exons	length_DNA_level	length_transcript_level	1_bp_thresh	5_bp_thresh	10_bp_thresh	20_bp_thresh	35_bp_thresh	50_bp_thresh	100_bp_thresh	200_bp_thresh
2	-	BambuGene15998	BambuTx23206	220824797	220827050	2	2253	974	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16000	BambuTx23207	220853660	220938451	3	84791	669	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	-	BambuGene16000	BambuTx31164	220879874	220937391	2	57517	772	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14885	BambuTx23208	220896615	220901158	2	4543	3404	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14887	BambuTx31165	220962038	220968648	2	6610	2808	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14889	BambuTx15263	221007527	221009073	2	1546	1340	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14891	BambuTx15264	221429991	221434291	2	4300	312	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16004	BambuTx6297	221584331	221758270	4	173939	1783	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000234446	BambuTx31166	221609324	221679132	4	69808	1220	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000234446	BambuTx31167	221609325	221672327	3	63002	583	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	+	ENSG00000234446	BambuTx15265	221610781	221650260	3	39479	1287	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000233868	BambuTx31168	221877976	222049103	4	171127	1562	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000233868	BambuTx31169	221896456	222049095	5	152639	1781	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000233868	BambuTx15266	221896564	221946122	4	49558	449	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000233868	BambuTx6298	221896605	221944821	4	48216	895	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000233868	BambuTx23209	221896638	221946122	5	49484	415	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000233868	BambuTx23210	221896638	222049128	4	152490	1707	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000135903	BambuTx23211	222293635	222320839	5	27204	820	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000237732	BambuTx23212	222319265	222355652	3	36387	2352	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000237732	BambuTx6299	222319822	222321656	2	1834	461	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED
2	-	ENSG00000116120	BambuTx6300	222571745	222656092	18	84347	2093	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	+	BambuGene14893	BambuTx6301	223184207	223241672	2	57465	474	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16008	BambuTx23213	223500214	223502669	2	2455	1830	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000152056	BambuTx31170	223755333	223765272	3	9939	1059	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000152056	BambuTx31171	223755333	223837582	5	82249	1449	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000152056	BambuTx23214	223758165	223837614	6	79449	1273	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14895	BambuTx15267	223975153	223975906	2	753	480	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14897	BambuTx6302	224001738	224004705	2	2967	763	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14897	BambuTx31172	224003148	224004705	2	1557	687	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000224826	BambuTx31173	224038483	224172400	2	133917	1903	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14900	BambuTx23215	224039433	224042353	2	2920	744	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14902	BambuTx15268	224210491	224219682	3	9191	443	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16010	BambuTx15269	224867128	224895495	2	28367	4339	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14905	BambuTx6303	225112673	225113375	2	702	612	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14905	BambuTx6304	225112676	225123025	2	10349	1106	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16012	BambuTx23216	225680553	225681597	2	1044	805	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16014	BambuTx31174	225720468	225951360	4	230892	524	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16014	BambuTx31175	225739405	225885830	2	146425	467	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16018	BambuTx15270	226784153	226786007	2	1854	786	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	+	ENSG00000272622	BambuTx31176	226799023	226811016	5	11993	820	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000272622	BambuTx31177	226800155	226821404	4	21249	1331	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16020	BambuTx6305	226819978	226821055	2	1077	747	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16020	BambuTx15271	226820215	226831801	2	11586	1083	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16023	BambuTx6306	227128269	227145695	2	17426	1501	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000236432	BambuTx15272	227281277	227325193	4	43916	594	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	+	ENSG00000168958	BambuTx6307	227325266	227357833	7	32567	1566	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	+	ENSG00000168958	BambuTx6308	227325268	227357833	8	32565	1784	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	-	ENSG00000168955	BambuTx31178	227363687	227380482	3	16795	1030	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14908	BambuTx31179	227383366	227392674	3	9308	520	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14908	BambuTx23217	227383551	227392674	3	9123	331	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000042304	BambuTx23218	227616993	227642715	5	25722	774	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000042304	BambuTx15273	227630243	227642738	4	12495	855	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000042304	BambuTx23219	227630243	227642825	4	12582	615	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	+	BambuGene14911	BambuTx6309	227653791	227662245	2	8454	2490	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000135917	BambuTx6310	227685210	227687072	2	1862	1322	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	-	ENSG00000135917	BambuTx23220	227685210	227718001	7	32791	3494	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000135917	BambuTx15274	227685213	227695962	4	10749	2034	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000135917	BambuTx6311	227685855	227687067	2	1212	986	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000115009	BambuTx23221	227805884	227817566	6	11682	1077	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000123977	BambuTx15275	227893428	227924337	8	30909	1559	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14913	BambuTx15276	228111348	228132164	2	20816	304	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED
2	+	BambuGene14913	BambuTx23222	228112614	228132222	2	19608	791	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000153820	BambuTx23223	228162054	228181728	3	19674	503	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED
2	+	BambuGene14916	BambuTx23224	228181793	228182529	2	736	384	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	+	BambuGene14918	BambuTx6312	229023973	229024981	2	1008	638	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14920	BambuTx23225	229043582	229079093	5	35511	1484	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14924	BambuTx6313	229069346	229073495	2	4149	3362	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14927	BambuTx23226	229714623	229716377	2	1754	710	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
2	+	BambuGene14927	BambuTx23227	229714661	229716339	2	1678	655	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
2	-	BambuGene16025	BambuTx15277	230011585	230015088	2	3503	1853	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16027	BambuTx6314	230021742	230023276	2	1534	1106	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16029	BambuTx23228	230041314	230045240	2	3926	859	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000135899	BambuTx6315	230176473	230219981	14	43508	1787	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	+	ENSG00000079263	BambuTx23229	230225731	230313217	25	87486	3007	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000079263	BambuTx31180	230225737	230226300	2	563	408	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000185404	BambuTx23230	230327253	230403732	18	76479	2494	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000185404	BambuTx31181	230383509	230403732	13	20223	2010	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14929	BambuTx6316	230599666	230604164	2	4498	2859	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000226125	BambuTx23231	230690065	230691200	2	1135	318	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	-	ENSG00000226125	BambuTx15278	230694709	230712146	4	17437	1113	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000226125	BambuTx23232	230706029	230711491	2	5462	702	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000226125	BambuTx15279	230710339	230711201	2	862	501	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000226125	BambuTx23233	230710339	230712687	2	2348	1736	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000237758	BambuTx6317	230724752	230725474	2	722	325	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14931	BambuTx15280	230727254	230729052	2	1798	866	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	-	BambuGene16031	BambuTx23234	230853252	230866121	3	12869	569	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000135898	BambuTx15281	230881088	230908751	3	27663	592	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	-	ENSG00000135898	BambuTx6318	230881093	230908711	2	27618	875	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000135898	BambuTx15282	230881096	230908772	3	27676	625	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
2	+	ENSG00000232520	BambuTx6319	230886147	230887740	3	1593	655	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
2	-	ENSG00000238062	BambuTx23235	230963282	230969413	3	6131	542	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000238062	BambuTx23236	230963282	230987324	2	24042	678	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000238062	BambuTx6320	230984345	230987361	2	3016	1180	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14933	BambuTx23237	230994085	230995651	2	1566	1431	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16034	BambuTx31182	231010178	231017309	2	7131	941	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16034	BambuTx31183	231011117	231017352	2	6235	649	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000261829	BambuTx6321	231049771	231052637	2	2866	2820	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16037	BambuTx23238	231053413	231057685	2	4272	894	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16037	BambuTx6322	231055895	231057773	2	1878	751	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000135914	BambuTx15283	231108249	231125042	4	16793	1676	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16040	BambuTx23239	231338536	231358802	2	20266	722	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14935	BambuTx23240	231412572	231414464	2	1892	707	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14935	BambuTx23241	231412729	231414462	2	1733	682	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14937	BambuTx6323	231460232	231460566	2	334	149	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000283312	BambuTx23242	231493465	231506135	2	12670	2105	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	-	ENSG00000181798	BambuTx31184	231502087	231514357	5	12270	1733	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000181798	BambuTx6324	231505354	231514377	4	9023	843	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000181798	BambuTx6325	231505648	231514377	4	8729	1011	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16042	BambuTx31185	231558878	231563309	2	4431	1841	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	-	BambuGene16044	BambuTx15284	231620447	231621346	2	899	750	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
2	+	BambuGene14939	BambuTx23243	231621660	231632830	3	11170	397	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	-	BambuGene16046	BambuTx31186	231664650	231674307	2	9657	323	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000289018	BambuTx31187	231702552	231704153	2	1601	961	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000289018	BambuTx31188	231702562	231705321	2	2759	304	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000289018	BambuTx15285	231703201	231707013	3	3812	800	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16048	BambuTx6326	231712447	231713260	2	813	526	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	+	ENSG00000261096	BambuTx23244	231811271	231816839	2	5568	2935	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14942	BambuTx23245	232178290	232356763	2	178473	3176	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16050	BambuTx23246	232181314	232359777	2	178463	3166	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14943	BambuTx15286	232344474	232348533	2	4059	3238	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14943	BambuTx15287	232347170	232348535	2	1365	262	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14943	BambuTx15288	232347792	232348539	2	747	632	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14947	BambuTx6327	232502798	232513772	3	10974	771	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000237412	BambuTx23247	232522325	232525716	2	3391	479	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000237126	BambuTx23248	232572133	232584428	2	12295	835	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000237126	BambuTx15289	232579423	232584430	2	5007	268	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	+	BambuGene14950	BambuTx23249	232611928	232616906	2	4978	1410	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000244384	BambuTx6328	232648497	232651057	2	2560	1975	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16052	BambuTx15290	232815646	232817017	2	1371	241	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	+	BambuGene14952	BambuTx6329	232897497	232902628	2	5131	1361	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14954	BambuTx6330	232994696	232995711	2	1015	462	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000289129	BambuTx23250	233168169	233179527	5	11358	1107	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	-	BambuGene16054	BambuTx6331	233302945	233308965	2	6020	1964	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16056	BambuTx15291	233466446	233467275	2	829	254	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16058	BambuTx6332	233766952	233770517	2	3565	1932	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14956	BambuTx15292	234443934	234447001	2	3067	2541	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	+	BambuGene14958	BambuTx23251	234495635	234499603	2	3968	306	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	ENSG00000235726	BambuTx31189	234793178	234888773	6	95595	1265	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16060	BambuTx23252	235157422	235245051	5	87629	1708	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16060	BambuTx23253	235201187	235245074	4	43887	1484	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16067	BambuTx6333	235380485	235390679	2	10194	1226	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	-	BambuGene16069	BambuTx31190	235550277	235632426	2	82149	2711	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14960	BambuTx31191	235572927	235574770	2	1843	1694	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16071	BambuTx6334	235713342	235717232	2	3890	441	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED
2	+	BambuGene14962	BambuTx23254	235720307	235721761	2	1454	464	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14964	BambuTx31192	235727804	235753152	2	25348	1536	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16073	BambuTx15293	235764210	235765264	2	1054	641	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16075	BambuTx23255	235933890	235940511	2	6621	1049	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16077	BambuTx15294	236072126	236075709	2	3583	1597	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	-	ENSG00000182177	BambuTx31193	236169088	236214514	2	45426	676	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	ENSG00000232893	BambuTx6335	236337832	236392248	3	54416	1487	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	-	BambuGene16079	BambuTx31194	236384525	236409687	2	25162	1213	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14966	BambuTx31195	236488923	236491672	2	2749	2670	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED
2	-	ENSG00000222022	BambuTx6336	237421422	237434822	6	13400	974	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16081	BambuTx15295	237519298	237522226	2	2928	2866	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16081	BambuTx15296	237521381	237522364	3	983	861	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	-	BambuGene16083	BambuTx31196	237623445	237626683	2	3238	1187	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
2	-	BambuGene16085	BambuTx23256	237646712	237648209	2	1497	1432	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14968	BambuTx6337	237679959	237868384	2	188425	294	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
2	+	BambuGene14969	BambuTx15297	237706360	237707487	2	1127	434	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
