seqname	strand	gene_id	transcript_id	start	end	exons	length_DNA_level	length_transcript_level	1_bp_thresh	5_bp_thresh	10_bp_thresh	20_bp_thresh	35_bp_thresh	50_bp_thresh	100_bp_thresh	200_bp_thresh
19	+	BambuGene12928	BambuTx14231	37556492	37563240	2	6748	4405	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000180479	BambuTx14232	37564253	37594784	2	30531	2081	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000180479	BambuTx14233	37564253	37586754	2	22501	2124	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000196381	BambuTx14234	37678629	37692315	4	13686	500	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000196381	BambuTx5074	37678631	37692251	3	13620	338	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000196381	BambuTx30354	37678631	37692315	3	13684	398	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000120784	BambuTx5075	37683823	37692330	4	8507	646	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000267152	BambuTx14235	37728590	37739034	2	10444	2238	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000267152	BambuTx14236	37728590	37739922	2	11332	2382	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13694	BambuTx5076	37745888	37748543	2	2655	1325	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000189144	BambuTx22364	37749085	37779586	4	30501	265	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000267422	BambuTx30355	37779643	37790195	3	10552	767	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000267422	BambuTx5077	37779663	37790195	2	10532	1404	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	-	ENSG00000189144	BambuTx5078	37791190	37817236	4	26046	1473	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000189144	BambuTx22365	37810836	37817222	2	6386	898	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13696	BambuTx22366	37931447	37949904	2	18457	537	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	BambuGene12930	BambuTx14237	37952454	38013209	2	60755	3346	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13698	BambuTx5079	38104226	38105845	2	1619	907	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13700	BambuTx22367	38142186	38142587	2	401	271	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	BambuGene12932	BambuTx30356	38246425	38250126	2	3701	523	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13702	BambuTx22368	38246430	38250116	2	3686	438	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000099337	BambuTx14238	38327238	38333553	2	6315	314	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000099338	BambuTx14239	38336449	38337504	2	1055	407	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
19	-	BambuGene13704	BambuTx14240	38341234	38342350	2	1116	941	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000099338	BambuTx5080	38361613	38370949	3	9336	770	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	ENSG00000099338	BambuTx22369	38361760	38370946	4	9186	712	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	ENSG00000099338	BambuTx22370	38362589	38364922	2	2333	282	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000179168	BambuTx5081	38384352	38387998	2	3646	167	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	BambuGene12934	BambuTx22371	38424283	38425209	2	926	297	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	-	BambuGene13706	BambuTx14241	38445197	38593817	2	148620	378	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000104814	BambuTx5082	38587641	38596118	4	8477	515	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000104814	BambuTx22372	38587641	38596203	5	8562	515	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000104814	BambuTx22373	38587641	38596204	4	8563	527	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000104814	BambuTx22374	38587641	38596113	6	8472	487	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000104814	BambuTx14242	38611435	38614034	2	2599	1709	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13708	BambuTx14243	38630054	38632402	2	2348	1244	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	BambuGene12936	BambuTx22375	38676565	38677825	2	1260	1084	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13710	BambuTx30357	38680213	38690544	2	10331	1225	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	BambuGene12938	BambuTx5083	38685790	38688907	2	3117	761	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000182472	BambuTx14244	38730535	38735426	4	4891	573	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	BambuGene12940	BambuTx22376	38852272	38854092	2	1820	1520	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	-	ENSG00000187994	BambuTx5084	38867830	38870040	4	2210	841	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	BambuGene12942	BambuTx14245	38867889	38869281	3	1392	693	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	-	ENSG00000269190	BambuTx14246	38941401	38950180	4	8779	1765	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	-	ENSG00000269190	BambuTx22377	38951330	38952704	2	1374	317	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	BambuGene12945	BambuTx14247	38984930	38988418	3	3488	1294	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13712	BambuTx30358	38993311	38995268	2	1957	1175	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13714	BambuTx5085	39054701	39084462	2	29761	959	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13714	BambuTx30359	39054701	39084260	2	29559	1052	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000183760	BambuTx22378	39083721	39111493	12	27772	2971	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000183760	BambuTx30360	39083724	39111493	13	27769	3091	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	ENSG00000183760	BambuTx14248	39106435	39111493	3	5058	1641	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000183760	BambuTx5086	39106552	39111493	3	4941	1675	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13716	BambuTx22379	39311479	39313340	2	1861	1121	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13716	BambuTx30361	39311876	39313655	2	1779	420	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	BambuGene12948	BambuTx22380	39319894	39324653	2	4759	846	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000130755	BambuTx5087	39328359	39341721	5	13362	603	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	BambuGene12950	BambuTx14249	39394063	39395042	2	979	675	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13719	BambuTx30362	39421780	39423615	2	1835	1401	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000090924	BambuTx14250	39425461	39428234	2	2773	1984	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13721	BambuTx5088	39445802	39476670	2	30868	174	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED
19	-	BambuGene13723	BambuTx14251	39488145	39489915	3	1770	378	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED
19	-	BambuGene13723	BambuTx5089	39488574	39489915	2	1341	263	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	ENSG00000090932	BambuTx5090	39507568	39508480	3	912	458	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	-	ENSG00000176401	BambuTx5091	39525535	39532867	2	7332	334	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	BambuGene12952	BambuTx22381	39538806	39539449	2	643	592	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	BambuGene12952	BambuTx22382	39538806	39539605	2	799	425	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	BambuGene12954	BambuTx14252	39789709	39790831	2	1122	959	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13726	BambuTx5092	39796298	39824598	2	28300	265	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	-	ENSG00000276445	BambuTx22383	39812972	39816721	2	3749	2237	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	BambuGene12956	BambuTx22384	39818839	39819591	2	752	610	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	BambuGene12958	BambuTx22385	39826721	39827378	2	657	245	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	BambuGene12960	BambuTx30363	39948046	39948806	2	760	362	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13728	BambuTx14253	39951529	39970970	3	19441	486	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13728	BambuTx5093	39959320	39970950	2	11630	251	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13728	BambuTx5094	39959320	39970940	3	11620	350	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13728	BambuTx14254	39959320	39970957	3	11637	340	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13728	BambuTx22386	39959320	39970950	4	11630	452	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13728	BambuTx30364	39964262	39970981	3	6719	1153	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13728	BambuTx22387	39964274	39970941	4	6667	1237	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13728	BambuTx22388	39964919	39970975	2	6056	408	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13728	BambuTx14255	39969740	39970959	3	1219	299	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13728	BambuTx5095	39970231	39970953	2	722	278	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000187187	BambuTx22389	39997056	40016966	8	19910	3966	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000128000	BambuTx5096	40030903	40033860	2	2957	1457	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000269749	BambuTx5097	40047149	40090938	7	43789	806	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	BambuGene12962	BambuTx30365	40058932	40060521	2	1589	1414	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	BambuGene12964	BambuTx30366	40147874	40150693	2	2819	1828	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13737	BambuTx5098	40208373	40208730	2	357	204	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13739	BambuTx30367	40215229	40215570	2	341	198	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	BambuGene12966	BambuTx5099	40216165	40216690	2	525	462	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	BambuGene12968	BambuTx14256	40274569	40275709	2	1140	839	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	-	BambuGene13741	BambuTx14257	40309499	40311269	2	1770	1509	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000160392	BambuTx5100	40321060	40326459	4	5399	833	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000160392	BambuTx5101	40321063	40348414	10	27351	1414	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	BambuGene12970	BambuTx5102	40351042	40353252	2	2210	544	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	BambuGene12972	BambuTx22390	40361382	40362691	2	1309	798	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	BambuGene12974	BambuTx22391	40383614	40385571	2	1957	766	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000105227	BambuTx5103	40407266	40408384	4	1118	720	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	-	ENSG00000105227	BambuTx5104	40407266	40413381	5	6115	762	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	-	ENSG00000105227	BambuTx5105	40407266	40413385	5	6119	761	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	BambuGene12976	BambuTx30368	40444517	40445263	2	746	484	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	BambuGene12978	BambuTx5106	40563053	40564854	2	1801	1095	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	-	BambuGene13743	BambuTx14258	40563511	40570683	3	7172	372	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	-	BambuGene13746	BambuTx22392	40575287	40577401	3	2114	430	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000090006	BambuTx22393	40610766	40629818	2	19052	294	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	BambuGene12980	BambuTx5107	40700967	40714918	2	13951	1595	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000086544	BambuTx14259	40717349	40740860	2	23511	733	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000188493	BambuTx14260	40740861	40750477	5	9616	1832	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000188493	BambuTx5108	40749155	40750449	3	1294	488	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED
19	+	BambuGene12982	BambuTx30369	40754835	40756674	2	1839	318	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000261857	BambuTx5109	40770782	40777490	5	6708	2448	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000261857	BambuTx5110	40771098	40777490	5	6392	1295	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	ENSG00000167578	BambuTx5111	40778247	40796942	7	18695	1089	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	ENSG00000171570	BambuTx14261	40778280	40808434	11	30154	1693	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000282951	BambuTx14262	40778904	40783251	2	4347	4178	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000256612	BambuTx22394	40801291	40950646	9	149355	2833	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000237118	BambuTx14263	40818419	40827283	5	8864	1021	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	BambuGene12984	BambuTx30370	40831196	40862375	2	31179	723	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13749	BambuTx22395	40836490	40837997	2	1507	854	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000279108	BambuTx22396	40840704	40873914	4	33210	1633	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000255974	BambuTx14264	40847637	40849217	3	1580	1034	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	BambuGene12986	BambuTx14265	40878941	40881573	2	2632	2584	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13751	BambuTx14266	40910321	41094820	2	184499	1060	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13753	BambuTx22397	41303990	41305867	2	1877	461	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000286177	BambuTx22398	41306663	41307787	2	1124	977	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000286177	BambuTx5112	41307090	41341995	3	34905	3000	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	-	BambuGene13755	BambuTx30371	41372705	41383301	2	10596	1132	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000277744	BambuTx30372	41372927	41374933	2	2006	1659	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000268355	BambuTx30373	41531206	41540899	6	9693	1447	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000270164	BambuTx14268	41535183	41540703	4	5520	1330	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000270164	BambuTx14267	41535329	41540899	4	5570	1394	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000270164	BambuTx5113	41535567	41540894	3	5327	1264	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	-	BambuGene13757	BambuTx5114	41542044	41546440	2	4396	278	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED
19	+	ENSG00000268027	BambuTx30374	41549517	41555251	4	5734	264	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000007129	BambuTx22399	41576166	41586844	8	10678	1403	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000007129	BambuTx5115	41576219	41586844	7	10625	1702	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	BambuGene12988	BambuTx14269	41648537	41792170	2	143633	351	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13759	BambuTx14270	41752099	41792196	2	40097	661	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000105369	BambuTx30375	41860255	41881372	7	21117	1194	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	BambuGene12990	BambuTx5116	41958205	41959335	2	1130	779	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13761	BambuTx14271	41970568	41971372	2	804	477	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	BambuGene12992	BambuTx5117	41985373	41985948	2	575	134	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED
19	-	BambuGene13763	BambuTx5118	42011573	42013068	2	1495	1075	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13765	BambuTx5119	42029077	42032502	2	3425	2151	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000259436	BambuTx30376	42132616	42157525	3	24909	2086	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000259436	BambuTx30377	42132618	42157520	4	24902	2294	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	BambuGene13767	BambuTx30378	42260940	42262585	2	1645	1177	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	-	ENSG00000079435	BambuTx14272	42401514	42412414	10	10900	2686	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000213904	BambuTx5120	42402044	42408443	2	6399	354	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	-	BambuGene13769	BambuTx22400	42466930	42468903	2	1973	1840	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	-	ENSG00000221826	BambuTx14273	42661022	42736372	2	75350	2899	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000238092	BambuTx14274	42779263	42821641	4	42378	2456	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000238092	BambuTx30379	42798713	42821096	3	22383	2689	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	-	ENSG00000238092	BambuTx14275	42804497	42821645	3	17148	390	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	ENSG00000225877	BambuTx14276	42821774	42840565	4	18791	1004	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
19	+	ENSG00000225877	BambuTx14277	42821811	42826880	2	5069	549	NOVEL	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED	ANNOTATED
19	+	ENSG00000282943	BambuTx14278	42821845	43137851	3	316006	619	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL	NOVEL
